id,date,type,description,payment_method,bank,value,categories,notes
247,2024-03-28,DEBITO,anonimizado,BOLETO,CRED_CREA,337.4,Encargos,anonimizado
248,2024-03-28,DEBITO,anonimizado,BOLETO,CRED_CREA,337.4,Encargos,anonimizado
249,2024-03-28,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1357.23,"Recebimento, Pagamento Online",anonimizado
250,2024-04-03,DEBITO,anonimizado,BOLETO,CRED_CREA,287.98,"Despesas, Água",anonimizado
251,2024-04-09,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,558.78,"Recebimento, Pagamento Online",anonimizado
252,2024-04-10,DEBITO,anonimizado,BOLETO,CRED_CREA,2460.29,EmprEstimo,anonimizado
253,2024-04-10,DEBITO,anonimizado,BOLETO,CRED_CREA,184.61,"Despesas, Seguro",anonimizado
254,2024-04-10,DEBITO,anonimizado,BOLETO,CRED_CREA,219.08,"Despesas, Seguro",anonimizado
255,2024-04-10,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1095.49,"Recebimento, Pagamento Online",anonimizado
256,2024-04-10,CREDITO,anonimizado,PIX,CRED_CREA,100.0,"Recebimento, Pagamento",anonimizado
257,2024-04-12,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1238.74,"Recebimento, Pagamento Online",anonimizado
258,2024-04-15,CREDITO,anonimizado,PIX,CRED_CREA,389.66,"Recebimento, Pagamento",anonimizado
259,2024-04-15,DEBITO,anonimizado,BOLETO,CRED_CREA,69.5,Encargos,anonimizado
260,2024-04-15,DEBITO,anonimizado,BOLETO,CRED_CREA,1069.79,"Despesas, Saúde",anonimizado
261,2024-04-15,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,492.66,"Recebimento, Pagamento Online",anonimizado
262,2024-04-16,DEBITO,anonimizado,BOLETO,CRED_CREA,190.32,"Despesas, Energia",anonimizado
263,2024-04-16,DEBITO,anonimizado,BOLETO,CRED_CREA,59.85,"Despesas, Energia",anonimizado
264,2024-04-16,DEBITO,anonimizado,BOLETO,CRED_CREA,488.82,"Despesas, Energia",anonimizado
265,2024-04-16,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,386.4,"Recebimento, Pagamento Online",anonimizado
266,2024-04-18,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,241.32,"Recebimento, Pagamento Online",anonimizado
267,2024-04-19,CREDITO,anonimizado,PIX,CRED_CREA,1520.18,"Recebimento, Pagamento",anonimizado
268,2024-04-23,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,3018.73,"Recebimento, Pagamento Online",anonimizado
269,2024-04-25,DEBITO,anonimizado,BOLETO,CRED_CREA,140.11,"Despesas, Internet",anonimizado
270,2024-04-25,DEBITO,anonimizado,BOLETO,CRED_CREA,149.9,"Despesas, Telecomunicações",anonimizado
271,2024-04-25,DEBITO,anonimizado,BOLETO,CRED_CREA,70.12,"Despesas, Telefonia",anonimizado
272,2024-04-25,DEBITO,anonimizado,BOLETO,CRED_CREA,105.45,"Despesas, Saúde",anonimizado
273,2024-04-29,DEBITO,anonimizado,BOLETO,CRED_CREA,567.03,Vale Transporte,anonimizado
274,2024-04-30,DEBITO,anonimizado,BOLETO,CRED_CREA,1950.0,"Despesas, Benefícios",anonimizado
275,2024-05-06,DEBITO,anonimizado,BOLETO,CRED_CREA,184.1,"Despesas, Água",anonimizado
276,2024-05-07,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1319.9,"Recebimento, Pagamento Online",anonimizado
277,2024-05-08,DEBITO,anonimizado,BOLETO,CRED_CREA,550.19,"Despesas, Estagiário",anonimizado
278,2024-05-10,DEBITO,anonimizado,BOLETO,CRED_CREA,2460.29,EmprEstimo,anonimizado
279,2024-05-10,DEBITO,anonimizado,BOLETO,CRED_CREA,184.72,"Despesas, Seguro",anonimizado
280,2024-05-10,DEBITO,anonimizado,BOLETO,CRED_CREA,219.08,"Despesas, Seguro",anonimizado
281,2024-05-10,DEBITO,anonimizado,BOLETO,CRED_CREA,48.42,"Despesas, Equipamentos",anonimizado
282,2024-05-10,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,386.4,"Recebimento, Pagamento Online",anonimizado
283,2024-05-13,DEBITO,anonimizado,BOLETO,CRED_CREA,311.32,"Despesas, Equipamentos",anonimizado
284,2024-05-13,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,165.55,"Recebimento, Pagamento Online",anonimizado
285,2024-05-15,DEBITO,anonimizado,BOLETO,CRED_CREA,69.5,Encargos,anonimizado
286,2024-05-15,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,464.4,"Recebimento, Pagamento Online",anonimizado
287,2024-05-16,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,631.89,"Recebimento, Pagamento Online",anonimizado
288,2024-05-17,CREDITO,anonimizado,PIX,CRED_CREA,168.05,"Recebimento, Pagamento",anonimizado
289,2024-05-21,CREDITO,anonimizado,PIX,CRED_CREA,1372.11,"Recebimento, Pagamento",anonimizado
290,2024-05-23,CREDITO,anonimizado,PIX,CRED_CREA,1025.69,"Recebimento, Pagamento",anonimizado
291,2024-05-27,CREDITO,anonimizado,PIX,CRED_CREA,1202.67,"Recebimento, Pagamento",anonimizado
292,2024-05-27,DEBITO,anonimizado,BOLETO,CRED_CREA,70.12,"Despesas, Telefonia",anonimizado
293,2024-05-27,DEBITO,anonimizado,BOLETO,CRED_CREA,149.9,"Despesas, Telecomunicações",anonimizado
294,2024-05-27,DEBITO,anonimizado,BOLETO,CRED_CREA,139.96,"Despesas, Internet",anonimizado
295,2024-05-27,DEBITO,anonimizado,BOLETO,CRED_CREA,105.45,"Despesas, Saúde",anonimizado
296,2024-05-27,DEBITO,anonimizado,BOLETO,CRED_CREA,363.03,Vale Transporte,anonimizado
297,2024-05-28,CREDITO,anonimizado,PIX,CRED_CREA,137.14,"Recebimento, Pagamento",anonimizado
298,2024-05-29,DEBITO,anonimizado,BOLETO,CRED_CREA,1750.0,"Despesas, Benefícios",anonimizado
299,2024-05-29,CREDITO,anonimizado,PIX,CRED_CREA,193.96,"Recebimento, Pagamento",anonimizado
300,2024-06-07,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,905.0,"Recebimento, Pagamento Online",anonimizado
301,2024-06-10,DEBITO,anonimizado,BOLETO,CRED_CREA,2460.29,EmprEstimo,anonimizado
302,2024-06-10,DEBITO,anonimizado,BOLETO,CRED_CREA,219.26,"Despesas, Seguro",anonimizado
303,2024-06-10,CREDITO,anonimizado,PIX,CRED_CREA,2348.52,"Recebimento, Pagamento",anonimizado
304,2024-06-12,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,2242.17,"Recebimento, Pagamento Online",anonimizado
305,2024-06-14,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,1936.83,"Recebimento, Pagamento Online",anonimizado
306,2024-06-14,DEBITO,anonimizado,BOLETO,CRED_CREA,1069.79,"Despesas, Saúde",anonimizado
307,2024-06-14,DEBITO,anonimizado,BOLETO,CRED_CREA,68.35,"Despesas, Equipamentos",anonimizado
308,2024-06-14,DEBITO,anonimizado,BOLETO,CRED_CREA,170.28,"Despesas, Energia",anonimizado
309,2024-06-14,DEBITO,anonimizado,BOLETO,CRED_CREA,68.08,"Despesas, Energia",anonimizado
310,2024-06-14,DEBITO,anonimizado,BOLETO,CRED_CREA,480.96,"Despesas, Energia",anonimizado
311,2024-06-17,DEBITO,anonimizado,BOLETO,CRED_CREA,69.5,Encargos,anonimizado
312,2024-06-17,CREDITO,anonimizado,PIX,CRED_CREA,801.78,"Recebimento, Pagamento",anonimizado
313,2024-06-18,CREDITO,anonimizado,PIX,CRED_CREA,1358.54,"Recebimento, Pagamento",anonimizado
314,2024-06-20,CREDITO,anonimizado,PIX,CRED_CREA,492.5,"Recebimento, Pagamento",anonimizado
315,2024-06-20,DEBITO,anonimizado,BOLETO,CRED_CREA,200.0,"Despesas, Benefícios",anonimizado
316,2024-06-24,CREDITO,anonimizado,PIX,CRED_CREA,1173.69,"Recebimento, Pagamento",anonimizado
317,2024-06-25,DEBITO,anonimizado,BOLETO,CRED_CREA,115.99,"Despesas, Saúde",anonimizado
318,2024-06-25,DEBITO,anonimizado,BOLETO,CRED_CREA,147.89,"Despesas, Internet",anonimizado
319,2024-06-25,DEBITO,anonimizado,BOLETO,CRED_CREA,70.12,"Despesas, Telefonia",anonimizado
320,2024-06-25,DEBITO,anonimizado,BOLETO,CRED_CREA,149.9,"Despesas, Telecomunicações",anonimizado
321,2024-06-25,DEBITO,anonimizado,BOLETO,CRED_CREA,497.32,"Despesas, Equipamentos",anonimizado
322,2024-06-25,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,487.83,"Recebimento, Pagamento Online",anonimizado
323,2024-06-28,DEBITO,anonimizado,BOLETO,CRED_CREA,1800.0,"Despesas, Benefícios",anonimizado
324,2024-07-01,DEBITO,anonimizado,BOLETO,CRED_CREA,376.66,"Despesas, Equipamentos",anonimizado
325,2024-07-05,DEBITO,anonimizado,BOLETO,CRED_CREA,210.86,"Despesas, Água",anonimizado
326,2024-07-08,DEBITO,anonimizado,BOLETO,CRED_CREA,98.35,"Despesas, Equipamentos",anonimizado
327,2024-07-08,DEBITO,anonimizado,BOLETO,CRED_CREA,311.22,"Despesas, Equipamentos",anonimizado
328,2024-07-08,DEBITO,anonimizado,BOLETO,CRED_CREA,550.19,"Despesas, Estagiário",anonimizado
329,2024-07-10,DEBITO,anonimizado,BOLETO,CRED_CREA,2460.29,EmprEstimo,anonimizado
330,2024-07-15,DEBITO,anonimizado,BOLETO,CRED_CREA,69.5,Encargos,anonimizado
331,2024-07-15,DEBITO,anonimizado,BOLETO,CRED_CREA,48.42,"Despesas, Equipamentos",anonimizado
332,2024-07-15,DEBITO,anonimizado,BOLETO,CRED_CREA,854.12,"Despesas, Saúde",anonimizado
333,2024-07-15,DEBITO,anonimizado,BOLETO,CRED_CREA,175.07,"Despesas, Energia",anonimizado
334,2024-07-15,DEBITO,anonimizado,BOLETO,CRED_CREA,51.43,"Despesas, Energia",anonimizado
335,2024-07-15,DEBITO,anonimizado,BOLETO,CRED_CREA,446.74,"Despesas, Energia",anonimizado
336,2024-07-15,DEBITO,anonimizado,BOLETO,CRED_CREA,68.35,"Despesas, Equipamentos",anonimizado
337,2024-07-19,CREDITO,anonimizado,TRANSFERENCIA,CRED_CREA,24.73,"Recebimento, Pagamento Online",anonimizado
338,2024-07-24,CREDITO,anonimizado,PIX,CRED_CREA,1868.4,"Recebimento, Pagamento",anonimizado
339,2024-07-25,DEBITO,anonimizado,BOLETO,CRED_CREA,70.12,"Despesas, Telefonia",anonimizado
340,2024-07-25,DEBITO,anonimizado,BOLETO,CRED_CREA,149.9,"Despesas, Telecomunicações",anonimizado
341,2024-07-25,DEBITO,anonimizado,BOLETO,CRED_CREA,139.96,"Despesas, Internet",anonimizado
342,2024-07-25,DEBITO,anonimizado,BOLETO,CRED_CREA,156.9,"Despesas, Saúde",anonimizado
343,2024-07-26,CREDITO,anonimizado,PIX,CRED_CREA,1000.0,"Recebimento, Pagamento",anonimizado
344,2024-07-30,CREDITO,anonimizado,PIX,CRED_CREA,39.4,"Recebimento, Pagamento",anonimizado
345,2024-07-31,DEBITO,anonimizado,BOLETO,CRED_CREA,2053.34,"Despesas, Benefícios",anonimizado
346,2024-07-31,DEBITO,anonimizado,BOLETO,CRED_CREA,44.2,"Despesas, Comercial",anonimizado
347,2024-08-09,CREDITO,anonimizado,PIX,CRED_CREA,2745.16,"Recebimento, Pagamento",anonimizado
348,2024-08-12,DEBITO,anonimizado,BOLETO,CRED_CREA,2460.29,EmprEstimo,anonimizado
349,2024-08-15,DEBITO,anonimizado,BOLETO,CRED_CREA,69.5,Encargos,anonimizado
350,2024-08-16,DEBITO,anonimizado,BOLETO,CRED_CREA,390.57,"Despesas, Seguro",anonimizado
351,2024-08-16,DEBITO,anonimizado,BOLETO,CRED_CREA,211.1,"Despesas, Energia",anonimizado
352,2024-08-16,DEBITO,anonimizado,BOLETO,CRED_CREA,67.48,"Despesas, Energia",anonimizado
353,2024-08-16,DEBITO,anonimizado,BOLETO,CRED_CREA,553.96,"Despesas, Energia",anonimizado
400,2024-01-02,DEBITO,anonimizado,BOLETO,INTER,196.56,"Despesas, Embalagens",anonimizado
401,2024-01-02,CREDITO,anonimizado,PIX,INTER,3700.0,"Recebimento, Serviços Jurídicos",anonimizado
402,2024-01-03,CREDITO,anonimizado,PIX,INTER,40.0,"Recebimento, Serviços",anonimizado
403,2024-01-03,CREDITO,anonimizado,PIX,INTER,380.0,"Recebimento, Serviços",anonimizado
404,2024-01-03,DEBITO,anonimizado,PIX,INTER,787.86,"Despesas, Impostos",anonimizado
405,2024-01-03,CREDITO,anonimizado,PIX,INTER,35.0,"Recebimento, Serviços",anonimizado
406,2024-01-04,CREDITO,anonimizado,TED,INTER,365.0,"Recebimento, TransferEncia",anonimizado
407,2024-01-04,CREDITO,anonimizado,PIX,INTER,237.5,"Recebimento, Serviços",anonimizado
408,2024-01-05,DEBITO,anonimizado,PIX,INTER,1603.3,"Despesas, Pagamento de Salário",anonimizado
409,2024-01-05,DEBITO,anonimizado,PIX,INTER,1329.66,"Despesas, Pagamento de Salário",anonimizado
410,2024-01-05,DEBITO,anonimizado,PIX,INTER,812.0,"Despesas, Contabilidade",anonimizado
411,2024-01-05,DEBITO,anonimizado,PIX,INTER,1335.0,"Despesas, Pagamento Pro-labore",anonimizado
412,2024-01-05,DEBITO,anonimizado,PIX,INTER,1335.0,"Despesas, Pagamento Pro-labore",anonimizado
413,2024-01-08,CREDITO,anonimizado,PIX,INTER,440.0,"Recebimento, Serviços",anonimizado
414,2024-01-08,DEBITO,anonimizado,BOLETO,INTER,1374.69,"Despesas, Estagiário",anonimizado
415,2024-01-08,DEBITO,anonimizado,BOLETO,INTER,371.29,"Despesas, Equipamentos",anonimizado
416,2024-01-08,DEBITO,anonimizado,BOLETO,INTER,48.42,"Despesas, Equipamentos",anonimizado
417,2024-01-08,CREDITO,anonimizado,PIX,INTER,780.0,"Recebimento, Serviços",anonimizado
418,2024-01-09,CREDITO,anonimizado,PIX,INTER,40.0,"Recebimento, Serviços",anonimizado
419,2024-01-09,CREDITO,anonimizado,PIX,INTER,380.0,"Recebimento, Serviços",anonimizado
420,2024-01-09,CREDITO,anonimizado,PIX,INTER,250.0,"Recebimento, Serviços",anonimizado
421,2024-01-10,CREDITO,anonimizado,PIX,INTER,520.0,"Recebimento, Serviços",anonimizado
422,2024-01-10,CREDITO,anonimizado,PIX,INTER,365.0,"Recebimento, Serviços",anonimizado
423,2024-01-11,CREDITO,anonimizado,PIX,INTER,380.0,"Recebimento, Serviços",anonimizado
424,2024-01-12,CREDITO,anonimizado,PIX,INTER,250.0,"Recebimento, Serviços",anonimizado
425,2024-01-12,CREDITO,anonimizado,PIX,INTER,740.0,"Recebimento, Serviços",anonimizado
426,2024-01-12,CREDITO,anonimizado,PIX,INTER,340.0,"Recebimento, Serviços",anonimizado
427,2024-01-12,DEBITO,anonimizado,PIX,INTER,40.0,"Despesas, Reembolso",anonimizado
428,2024-01-15,DEBITO,anonimizado,PIX,INTER,208.26,"Despesas, Multa",anonimizado
429,2024-01-15,DEBITO,anonimizado,BOLETO,INTER,720.45,"Despesas, Equipamentos",anonimizado
430,2024-01-15,CREDITO,anonimizado,PIX,INTER,40.0,"Recebimento, Serviços",anonimizado
431,2024-01-15,CREDITO,anonimizado,PIX,INTER,365.0,"Recebimento, Serviços",anonimizado
432,2024-01-15,DEBITO,anonimizado,CARTÃO,INTER,1919.46,"Despesas, Cartão de CrEdito",anonimizado
433,2024-01-15,DEBITO,anonimizado,BOLETO,INTER,11.45,"Despesas, Equipamentos",anonimizado
434,2024-01-16,DEBITO,anonimizado,PIX,INTER,161.74,"Despesas, Energia",anonimizado
435,2024-01-16,DEBITO,anonimizado,PIX,INTER,70.78,"Despesas, Energia",anonimizado
436,2024-01-16,DEBITO,anonimizado,PIX,INTER,422.75,"Despesas, Energia",anonimizado
437,2024-01-17,DEBITO,anonimizado,PIX,INTER,30.0,"Despesas, Estacionamento",anonimizado
438,2024-01-17,CREDITO,anonimizado,PIX,INTER,515.0,"Recebimento, Serviços",anonimizado
439,2024-01-17,CREDITO,anonimizado,PIX,INTER,90.0,"Recebimento, Serviços",anonimizado
440,2024-01-19,DEBITO,anonimizado,PIX,INTER,975.61,"Despesas, Impostos",anonimizado
441,2024-01-19,DEBITO,anonimizado,PIX,INTER,800.0,"Despesas, Salário",anonimizado
442,2024-01-19,DEBITO,anonimizado,CARTÃO,INTER,2642.74,"Despesas, Cartão de CrEdito",anonimizado
443,2024-01-19,CREDITO,anonimizado,PIX,INTER,430.0,"Recebimento, Serviços",anonimizado
444,2024-01-22,DEBITO,anonimizado,CARTÃO,INTER,8.9,"Despesas, Transporte",anonimizado
445,2024-01-22,DEBITO,anonimizado,CARTÃO,INTER,8.9,"Despesas, Transporte",anonimizado
446,2024-01-22,CREDITO,anonimizado,PIX,INTER,3900.0,"Recebimento, Serviços",anonimizado
447,2024-01-22,CREDITO,anonimizado,PIX,INTER,2433.2,"Recebimento, Serviços",anonimizado
448,2024-01-22,CREDITO,anonimizado,PIX,INTER,590.0,"Recebimento, Serviços",anonimizado
449,2024-01-22,DEBITO,anonimizado,PIX,INTER,300.0,"Despesas, Transporte",anonimizado
450,2024-01-24,CREDITO,anonimizado,PIX,INTER,260.0,"Recebimento, Serviços",anonimizado
451,2024-01-24,CREDITO,anonimizado,PIX,INTER,350.0,"Recebimento, Serviços",anonimizado
452,2024-01-25,CREDITO,anonimizado,PIX,INTER,450.0,"Recebimento, Serviços",anonimizado
453,2024-01-25,CREDITO,anonimizado,PIX,INTER,695.0,"Recebimento, Serviços",anonimizado
454,2024-01-25,CREDITO,anonimizado,PIX,INTER,420.0,"Recebimento, Serviços",anonimizado
455,2024-01-26,CREDITO,anonimizado,PIX,INTER,370.0,"Recebimento, Serviços",anonimizado
456,2024-01-26,DEBITO,anonimizado,PIX,INTER,200.0,"Despesas, Reembolso",anonimizado
457,2024-01-26,DEBITO,anonimizado,PIX,INTER,252.0,"Despesas, Serviços Terceirizados",anonimizado
458,2024-01-29,CREDITO,anonimizado,PIX,INTER,440.0,"Recebimento, Serviços",anonimizado
459,2024-01-29,DEBITO,anonimizado,PIX,INTER,91.15,"Despesas, Assinaturas",anonimizado
460,2024-01-30,DEBITO,anonimizado,CARTÃO,INTER,6.0,"Despesas, Materiais de Construção",anonimizado
461,2024-01-31,CREDITO,anonimizado,PIX,INTER,385.0,"Recebimento, Serviços",anonimizado
462,2024-01-31,CREDITO,anonimizado,PIX,INTER,1040.0,"Recebimento, Serviços",anonimizado
463,2024-01-31,CREDITO,anonimizado,PIX,INTER,220.0,"Recebimento, Serviços",anonimizado
464,2024-01-31,DEBITO,anonimizado,PIX,INTER,228.0,"Despesas, Estagiário",anonimizado
465,2024-01-31,DEBITO,anonimizado,PIX,INTER,840.0,"Despesas, Serviços Terceirizados",anonimizado
466,2024-01-31,DEBITO,anonimizado,PIX,INTER,200.0,"Despesas, Reembolso",anonimizado
467,2024-01-31,CREDITO,anonimizado,PIX,INTER,105.0,"Recebimento, Serviços",anonimizado
468,2024-02-01,CREDITO,anonimizado,PIX,INTER,440.0,"Recebimento, Serviços",anonimizado
469,2024-02-01,CREDITO,anonimizado,PIX,INTER,200.0,"Recebimento, Serviços",anonimizado
470,2024-02-01,CREDITO,anonimizado,PIX,INTER,349.0,"Recebimento, Serviços",anonimizado
471,2024-02-01,CREDITO,anonimizado,PIX,INTER,600.0,"Recebimento, Serviços",anonimizado
472,2024-02-01,CREDITO,anonimizado,PIX,INTER,280.0,"Recebimento, Serviços",anonimizado
473,2024-02-02,CREDITO,anonimizado,PIX,INTER,35.0,"Recebimento, Serviços",anonimizado
474,2024-02-04,DEBITO,anonimizado,CARTÃO,INTER,12.0,"Despesas, Alimentação",anonimizado
475,2024-02-04,DEBITO,anonimizado,CARTÃO,INTER,8.9,"Despesas, Transporte",anonimizado
476,2024-02-05,CREDITO,anonimizado,PIX,INTER,705.0,"Recebimento, Serviços",anonimizado
477,2024-02-05,DEBITO,anonimizado,PIX,INTER,1665.49,"Despesas, Impostos",anonimizado
478,2024-02-06,DEBITO,anonimizado,PIX,INTER,833.05,"Despesas, Salário",anonimizado
479,2024-02-06,DEBITO,anonimizado,PIX,INTER,1729.39,"Despesas, Salário",anonimizado
480,2024-02-06,DEBITO,anonimizado,PIX,INTER,1352.8,"Despesas, Pagamento Pro-labore",anonimizado
481,2024-02-06,DEBITO,anonimizado,PIX,INTER,1352.8,"Despesas, Pagamento Pro-labore",anonimizado
482,2024-02-07,DEBITO,anonimizado,PIX,INTER,300.0,"Despesas, Transporte",anonimizado
483,2024-02-07,DEBITO,anonimizado,PIX,INTER,251.0,"Despesas, Reparo Automotivo",anonimizado
484,2024-02-08,DEBITO,anonimizado,PIX,INTER,30.0,"Despesas, Reembolso",anonimizado
485,2024-02-08,DEBITO,anonimizado,BOLETO,INTER,4315.03,"Despesas, Aluguel",anonimizado
486,2024-02-08,CREDITO,anonimizado,PIX,INTER,560.0,"Recebimento, Serviços",anonimizado
487,2024-02-08,DEBITO,anonimizado,BOLETO,INTER,500.19,"Despesas, Estagiário",anonimizado
488,2024-02-08,DEBITO,anonimizado,CARTÃO,INTER,43.0,"Despesas, Alimentação",anonimizado
489,2024-02-09,DEBITO,anonimizado,CARTÃO,INTER,26.05,"Despesas, Alimentação",anonimizado
490,2024-02-14,CREDITO,anonimizado,PIX,INTER,1020.0,"Recebimento, Serviços",anonimizado
491,2024-02-14,DEBITO,anonimizado,PIX,INTER,10.69,"Despesas, Rescisão",anonimizado
492,2024-02-14,DEBITO,anonimizado,PIX,INTER,156.18,"Despesas, Impostos",anonimizado
493,2024-02-14,DEBITO,anonimizado,PIX,INTER,124.53,"Despesas, Impostos",anonimizado
494,2024-02-14,DEBITO,anonimizado,BOLETO,INTER,48.42,"Despesas, Equipamentos",anonimizado
495,2024-02-14,DEBITO,anonimizado,PIX,INTER,540.0,"Despesas, Transporte",anonimizado
496,2024-02-14,DEBITO,anonimizado,BOLETO,INTER,162.78,"Despesas, Equipamentos",anonimizado
497,2024-02-16,CREDITO,anonimizado,PIX,INTER,923.0,"Recebimento, Serviços",anonimizado
498,2024-02-16,CREDITO,anonimizado,PIX,INTER,735.0,"Recebimento, Serviços",anonimizado
499,2024-02-19,CREDITO,anonimizado,PIX,INTER,1000.0,"Recebimento, Serviços",anonimizado
500,2024-02-20,CREDITO,anonimizado,PIX,INTER,500.0,"Recebimento, Serviços",anonimizado
501,2024-02-20,CREDITO,anonimizado,PIX,INTER,385.0,"Recebimento, Serviços",anonimizado
502,2024-02-21,DEBITO,anonimizado,PIX,INTER,975.61,"Despesas, Impostos",anonimizado
503,2024-02-21,DEBITO,anonimizado,PIX,INTER,30.0,"Despesas, Reembolso",anonimizado
504,2024-02-22,CREDITO,anonimizado,PIX,INTER,1370.0,"Recebimento, Serviços",anonimizado
505,2024-02-22,CREDITO,anonimizado,PIX,INTER,455.0,"Recebimento, Serviços",anonimizado
506,2024-02-23,CREDITO,anonimizado,PIX,INTER,450.0,"Recebimento, Serviços",anonimizado
507,2024-02-23,CREDITO,anonimizado,PIX,INTER,300.0,"Recebimento, Serviços",anonimizado
508,2024-02-23,DEBITO,anonimizado,PIX,INTER,80.0,"Despesas, Reembolso",anonimizado
509,2024-02-23,DEBITO,anonimizado,PIX,INTER,118.49,"Despesas, Impostos",anonimizado
510,2024-02-23,CREDITO,anonimizado,PIX,INTER,40.0,"Recebimento, Serviços",anonimizado
511,2024-02-26,DEBITO,anonimizado,PIX,INTER,18.0,"Despesas, Transporte",anonimizado
512,2024-02-26,CREDITO,anonimizado,PIX,INTER,400.0,"Recebimento, Serviços",anonimizado
513,2024-02-26,DEBITO,anonimizado,PIX,INTER,48.0,"Despesas, Transporte",anonimizado
514,2024-02-26,DEBITO,anonimizado,PIX,INTER,1250.0,"Despesas, Reembolso",anonimizado
515,2024-02-27,DEBITO,anonimizado,PIX,INTER,110.9,"Despesas, Transporte",anonimizado
516,2024-02-28,CREDITO,anonimizado,PIX,INTER,40.0,"Recebimento, Serviços",anonimizado
517,2024-02-28,CREDITO,anonimizado,PIX,INTER,300.0,"Recebimento, Serviços",anonimizado
518,2024-02-29,DEBITO,anonimizado,PIX,INTER,141.18,"Despesas, Equipamentos",anonimizado
519,2024-02-29,CREDITO,anonimizado,PIX,INTER,135.0,"Recebimento, Serviços",anonimizado
520,2024-02-29,DEBITO,anonimizado,PIX,INTER,34.0,"Despesas, Automotivo",anonimizado
521,2024-02-29,CREDITO,anonimizado,PIX,INTER,200.0,"Recebimento, Serviços",anonimizado
522,2024-03-01,CREDITO,anonimizado,PIX,INTER,190.0,"Recebimento, Serviços",anonimizado
523,2024-03-01,DEBITO,anonimizado,CARTÃO,INTER,8.9,"Despesas, Transporte",anonimizado
524,2024-03-01,DEBITO,anonimizado,CARTÃO,INTER,8.9,"Despesas, Transporte",anonimizado
525,2024-03-04,CREDITO,anonimizado,PIX,INTER,370.0,"Recebimento, Serviços",anonimizado
526,2024-03-04,CREDITO,anonimizado,PIX,INTER,370.0,"Recebimento, Serviços",anonimizado
527,2024-03-04,CREDITO,anonimizado,PIX,INTER,480.0,"Recebimento, Serviços",anonimizado
528,2024-03-04,DEBITO,anonimizado,PIX,INTER,137.62,"Despesas, Impostos",anonimizado
529,2024-03-04,DEBITO,anonimizado,PIX,INTER,1000.0,"Despesas, Salário",anonimizado
530,2024-03-05,CREDITO,anonimizado,PIX,INTER,695.0,"Recebimento, Serviços",anonimizado
531,2024-03-06,CREDITO,anonimizado,RESGATE,INTER,2168.38,"Recebimento, Investimento",anonimizado
532,2024-03-06,DEBITO,anonimizado,PIX,INTER,238.63,"Despesas, Salário",anonimizado
533,2024-03-06,DEBITO,anonimizado,PIX,INTER,848.45,"Despesas, Contabilidade",anonimizado
534,2024-03-06,DEBITO,anonimizado,PIX,INTER,1604.68,"Despesas, Salário",anonimizado
535,2024-03-06,CREDITO,anonimizado,PIX,INTER,80.0,"Recebimento, Serviços",anonimizado
536,2024-03-06,DEBITO,anonimizado,CARTÃO,INTER,8.9,"Despesas, Transporte",anonimizado
537,2024-03-07,DEBITO,anonimizado,CARTÃO,INTER,4.9,"Despesas, Transporte",anonimizado
538,2024-03-07,DEBITO,anonimizado,CARTÃO,INTER,4.9,"Despesas, Transporte",anonimizado
539,2024-03-07,DEBITO,anonimizado,CARTÃO,INTER,15.0,"Despesas, Telecomunicações",anonimizado
540,2024-03-07,CREDITO,anonimizado,CARTÃO,INTER,15.0,"Recebimento, Telecomunicações",anonimizado
541,2024-03-07,CREDITO,anonimizado,PIX,INTER,385.0,"Recebimento, Serviços",anonimizado
